ORDER_ID,RESTAURANT_ID,CUSTOMER_ID,ORDER_TIME,TABLE_ID
127,3,297,2023-03-08 18:00:23,2
128,3,280,2023-03-12 19:45:14,18
129,3,258,2023-03-15 12:57:41,18
130,3,408,2023-03-15 12:04:24,12
131,3,411,2023-03-12 17:05:27,8
132,3,16,2023-03-05 11:35:06,15
133,3,391,2023-03-06 17:55:54,1
134,3,226,2023-03-03 18:55:18,9
135,3,454,2023-03-12 12:10:52,8
136,3,347,2023-03-12 17:05:18,9
137,3,361,2023-03-08 17:33:56,10
138,3,81,2023-03-03 18:27:52,5
139,3,56,2023-03-10 11:14:32,2
140,3,419,2023-03-08 18:20:56,7
141,3,473,2023-03-13 18:22:21,17
142,3,248,2023-03-10 18:03:40,20
143,3,473,2023-03-04 12:23:49,19
144,3,258,2023-03-12 13:23:20,16
145,3,297,2023-03-07 12:38:24,18
146,3,345,2023-03-04 12:25:57,10
147,3,247,2023-03-03 18:35:18,2
148,3,108,2023-03-08 18:12:44,4
149,3,463,2023-03-09 18:41:57,14
150,3,123,2023-03-02 13:07:22,15
151,3,240,2023-03-14 13:53:15,16
152,3,439,2023-03-10 17:18:43,12
153,3,399,2023-03-08 17:53:39,4
154,3,431,2023-03-01 18:12:59,15
155,3,355,2023-03-06 13:54:19,5
156,3,474,2023-03-08 12:11:53,7
157,3,94,2023-03-07 13:57:09,6
158,3,427,2023-03-13 18:07:43,20
159,3,380,2023-03-12 13:20:08,12
160,3,472,2023-03-01 13:03:57,3
161,3,262,2023-03-13 12:19:39,4
162,3,221,2023-03-08 13:07:03,8
163,3,192,2023-03-09 17:31:45,19
164,3,149,2023-03-15 19:03:46,3
165,3,333,2023-03-01 17:00:01,17
166,3,319,2023-03-12 17:56:52,20
167,3,371,2023-03-03 11:49:55,17
168,3,193,2023-03-09 19:25:16,5
169,3,285,2023-03-11 12:07:19,20
170,3,341,2023-03-13 18:42:19,6
171,3,64,2023-03-14 13:55:56,7
172,3,120,2023-03-08 13:36:04,14
173,3,162,2023-03-07 11:39:38,15
174,3,469,2023-03-09 18:20:32,15
175,3,147,2023-03-03 11:18:21,13
176,3,67,2023-03-03 19:27:38,12
177,3,139,2023-03-14 11:13:15,2
178,3,333,2023-03-06 18:27:47,5
179,3,170,2023-03-11 11:56:12,14
180,3,253,2023-03-07 19:38:13,7
181,3,329,2023-03-01 12:08:17,7
182,3,206,2023-03-02 11:32:59,19
183,3,211,2023-03-09 17:14:15,16
184,3,221,2023-03-06 12:54:14,1
185,3,447,2023-03-05 19:40:53,5
186,3,173,2023-03-10 12:48:04,8
187,3,390,2023-03-10 19:25:06,5
188,3,419,2023-03-12 13:12:19,16
189,3,251,2023-03-04 12:41:49,16
190,3,44,2023-03-14 18:41:18,17
191,3,465,2023-03-01 12:12:46,15
192,3,369,2023-03-06 12:43:38,17
193,3,45,2023-03-09 13:18:06,8
194,3,364,2023-03-06 19:29:21,17
195,3,477,2023-03-15 13:48:26,9
196,3,411,2023-03-06 12:06:02,12
197,3,240,2023-03-05 12:51:50,15
198,3,433,2023-03-14 18:40:26,16
199,3,19,2023-03-13 11:07:46,9
200,3,439,2023-03-09 19:29:40,8
201,3,310,2023-03-06 17:59:32,17
202,3,448,2023-03-04 19:03:06,9
203,3,191,2023-03-04 17:18:48,10
204,3,473,2023-03-01 19:41:14,1
205,3,145,2023-03-02 17:33:44,12
206,3,38,2023-03-02 19:37:48,18
207,3,154,2023-03-15 18:36:17,19
208,3,324,2023-03-10 18:55:02,7
209,3,38,2023-03-10 19:16:05,18
210,3,70,2023-03-15 13:22:50,2
211,3,161,2023-03-09 19:01:56,13
212,3,164,2023-03-06 17:51:15,18
213,3,209,2023-03-08 12:37:25,17
214,3,402,2023-03-15 12:19:40,1
215,3,191,2023-03-02 17:38:34,13
216,3,69,2023-03-11 12:27:19,4
217,3,111,2023-03-06 12:31:43,7
218,3,255,2023-03-15 18:27:24,20
219,3,57,2023-03-10 19:10:07,20
220,3,361,2023-03-04 13:38:06,19
221,3,300,2023-03-08 18:43:13,15
222,3,304,2023-03-12 17:07:08,12
223,3,195,2023-03-09 12:49:25,2
224,3,154,2023-03-03 13:31:53,6
225,3,161,2023-03-02 17:23:23,12
226,3,64,2023-03-15 17:34:30,19
227,3,65,2023-03-07 13:44:56,2
228,3,329,2023-03-03 11:05:30,14
229,3,227,2023-03-09 17:16:33,6
230,3,329,2023-03-07 13:30:40,10
231,3,414,2023-03-09 17:44:18,3
232,3,396,2023-03-05 12:09:34,15
233,3,296,2023-03-08 12:47:23,16
234,3,434,2023-03-01 19:55:07,14
235,3,229,2023-03-14 19:34:21,19
236,3,276,2023-03-11 19:00:19,12
237,3,477,2023-03-02 19:33:43,11
238,3,442,2023-03-06 13:11:50,14
239,3,302,2023-03-10 19:05:00,11
240,3,232,2023-03-10 18:30:36,10
241,3,155,2023-03-03 17:53:53,4
242,3,180,2023-03-07 17:49:43,15
243,3,353,2023-03-15 18:49:12,20
244,3,114,2023-03-15 17:58:28,4
245,3,297,2023-03-15 13:40:13,1
246,3,253,2023-03-15 12:08:43,6
247,3,481,2023-03-15 19:11:31,17
248,3,339,2023-03-10 13:20:37,5
249,3,209,2023-03-07 18:14:00,8
250,3,176,2023-03-11 13:00:38,1
251,3,272,2023-03-04 11:51:53,7
252,3,277,2023-03-06 18:40:54,2
253,3,232,2023-03-04 19:23:11,12
254,3,175,2023-03-03 12:17:25,16
255,3,341,2023-03-10 11:46:42,13
256,3,495,2023-03-01 19:28:02,5
257,3,417,2023-03-08 18:33:01,3
258,3,225,2023-03-13 19:48:31,5
259,3,371,2023-03-04 17:44:41,5
260,3,33,2023-03-14 19:31:59,18
261,3,218,2023-03-01 17:51:09,17
262,3,178,2023-03-13 11:29:24,18
263,3,365,2023-03-13 11:48:23,12
264,3,380,2023-03-07 13:17:01,7
265,3,407,2023-03-10 19:22:33,7
266,3,270,2023-03-07 13:27:12,3
267,3,276,2023-03-15 11:41:59,18
268,3,226,2023-03-04 13:57:46,3
269,3,129,2023-03-13 12:13:24,1
270,3,97,2023-03-05 19:15:03,15
271,3,136,2023-03-15 19:56:17,1
272,3,416,2023-03-11 12:25:34,9
273,3,185,2023-03-12 13:10:36,9
274,3,495,2023-03-14 13:42:51,17
275,3,146,2023-03-15 17:32:33,3
276,3,484,2023-03-12 13:06:20,1
277,3,101,2023-03-05 12:37:32,4
278,3,171,2023-03-12 13:47:38,6
279,3,215,2023-03-09 11:51:27,2
280,3,18,2023-03-01 11:19:21,15
281,3,423,2023-03-06 17:56:45,19
282,3,146,2023-03-05 13:33:43,20
283,3,137,2023-03-01 18:44:04,12
284,3,19,2023-03-11 13:21:14,1
285,3,45,2023-03-12 17:09:27,15
286,3,448,2023-03-13 11:13:22,17
287,3,208,2023-03-02 17:00:41,12
288,3,253,2023-03-11 17:46:49,5
289,3,208,2023-03-02 19:11:26,11
290,3,368,2023-03-06 18:51:06,15
291,3,493,2023-03-12 11:29:36,9
292,3,479,2023-03-03 18:45:35,11
293,3,416,2023-03-06 12:39:46,12
294,3,209,2023-03-11 12:27:50,13
295,3,471,2023-03-03 19:01:12,3
296,3,31,2023-03-07 11:44:33,4
297,3,197,2023-03-09 17:08:20,7
298,3,248,2023-03-09 11:21:50,11
299,3,152,2023-03-03 11:45:19,4
300,3,421,2023-03-02 13:54:35,3
301,3,376,2023-03-06 19:36:04,1
302,3,493,2023-03-10 11:13:15,19
303,3,86,2023-03-10 13:15:25,6
304,3,82,2023-03-02 11:46:30,20
305,3,253,2023-03-02 12:55:26,9
306,3,157,2023-03-08 17:23:24,18
307,3,46,2023-03-13 18:09:23,8
308,3,368,2023-03-04 13:01:19,8
309,3,4,2023-03-14 18:49:53,3
310,3,141,2023-03-05 17:45:31,5
311,3,50,2023-03-05 17:35:06,16
312,3,76,2023-03-15 12:22:41,9
313,3,89,2023-03-14 17:42:50,7
314,3,139,2023-03-04 18:01:00,6
315,3,144,2023-03-10 13:20:18,2
316,3,337,2023-03-10 19:22:41,18
317,3,386,2023-03-04 17:08:05,19
318,3,421,2023-03-12 17:19:04,5
319,3,33,2023-03-01 19:54:30,7
320,3,337,2023-03-05 19:27:44,13
321,3,390,2023-03-15 17:59:37,16
322,3,493,2023-03-10 13:58:02,16
323,3,433,2023-03-12 11:12:36,17
324,3,435,2023-03-08 17:31:44,14
325,3,262,2023-03-12 12:43:18,7
326,3,402,2023-03-05 17:49:51,10
327,3,236,2023-03-07 18:33:43,13
328,3,330,2023-03-09 19:24:24,12
329,3,410,2023-03-14 19:01:13,1
330,3,95,2023-03-02 12:42:48,7
331,3,353,2023-03-04 18:29:54,14
332,3,455,2023-03-04 11:48:01,20
333,3,463,2023-03-11 13:02:56,3
334,3,239,2023-03-05 18:41:10,2
335,3,60,2023-03-05 17:19:38,12
336,3,171,2023-03-07 19:59:49,19
337,3,214,2023-03-02 19:53:05,9
338,3,89,2023-03-07 11:52:09,18
339,3,247,2023-03-14 13:14:19,4
340,3,259,2023-03-02 12:58:28,5
341,3,76,2023-03-01 19:07:37,3
342,3,344,2023-03-05 13:05:55,11
343,3,268,2023-03-11 11:59:49,15
344,3,246,2023-03-02 17:11:06,14
345,3,140,2023-03-01 13:24:32,12
346,3,55,2023-03-01 17:37:07,14
347,3,374,2023-03-10 12:42:51,5
348,3,62,2023-03-05 13:58:29,19
349,3,295,2023-03-15 17:06:54,9
350,3,43,2023-03-01 13:44:32,15
351,3,114,2023-03-07 13:43:07,16
352,3,84,2023-03-01 17:55:31,3
353,3,313,2023-03-03 19:56:59,13
354,3,498,2023-03-10 13:24:41,16
355,3,339,2023-03-13 19:20:51,1
356,3,300,2023-03-13 17:35:23,12
357,3,237,2023-03-09 12:26:23,13
358,3,447,2023-03-04 12:04:21,20
359,3,21,2023-03-15 17:38:47,10
360,3,455,2023-03-11 19:47:56,6
361,3,128,2023-03-01 11:33:23,19
362,3,34,2023-03-04 17:15:16,3
363,3,368,2023-03-13 12:34:29,15
364,3,383,2023-03-11 12:32:25,16
365,3,466,2023-03-05 13:49:41,19
366,3,434,2023-03-12 12:29:23,3
367,3,357,2023-03-14 17:58:17,6
368,3,66,2023-03-14 17:01:22,9
369,3,3,2023-03-01 19:43:58,17
370,3,204,2023-03-04 13:41:55,15
371,3,142,2023-03-15 11:27:21,19
372,3,358,2023-03-11 17:46:11,6
373,3,475,2023-03-08 12:34:55,9
374,3,260,2023-03-14 11:41:41,5
375,3,284,2023-03-01 19:36:47,2
376,3,258,2023-03-08 18:16:23,18
377,3,452,2023-03-01 12:35:29,15
378,3,3,2023-03-08 17:36:25,6
379,3,349,2023-03-08 13:06:06,5
380,3,160,2023-03-11 13:01:01,19
381,3,465,2023-03-15 17:31:51,14
382,3,62,2023-03-08 12:15:07,10
383,3,291,2023-03-08 19:49:07,7
384,3,458,2023-03-01 13:18:02,12
385,3,384,2023-03-10 19:03:18,11
386,3,143,2023-03-08 18:38:14,12
387,3,392,2023-03-10 13:01:40,3
388,3,184,2023-03-09 17:56:37,5
389,3,242,2023-03-13 11:45:24,18
390,3,322,2023-03-14 11:08:41,3
391,3,306,2023-03-01 17:18:54,1
392,3,214,2023-03-01 18:52:57,9
393,3,109,2023-03-03 12:18:57,9
394,3,353,2023-03-08 18:29:31,2
395,3,484,2023-03-07 12:51:05,5
396,3,452,2023-03-03 18:05:32,13
397,3,437,2023-03-01 19:06:54,5
398,3,110,2023-03-01 13:46:12,12
399,3,109,2023-03-07 18:15:19,6
400,3,422,2023-03-14 19:46:49,8
401,3,139,2023-03-08 19:40:33,5
402,3,222,2023-03-09 19:28:38,8
403,3,416,2023-03-02 19:48:10,1
404,3,167,2023-03-07 18:46:07,5
405,3,190,2023-03-13 12:37:17,16
406,3,31,2023-03-06 18:28:36,12
407,3,86,2023-03-04 17:42:04,12
408,3,234,2023-03-12 13:07:21,3
409,3,491,2023-03-04 17:52:41,17
410,3,116,2023-03-03 17:05:48,16
411,3,455,2023-03-07 11:54:12,1
412,3,264,2023-03-06 17:50:10,16
413,3,135,2023-03-10 11:51:12,4
414,3,80,2023-03-14 12:07:07,17
415,3,147,2023-03-14 12:37:26,9
416,3,488,2023-03-05 19:59:31,3
417,3,24,2023-03-11 11:06:13,6
418,3,199,2023-03-04 12:04:01,3
419,3,174,2023-03-09 19:04:57,10
420,3,117,2023-03-10 11:17:07,3
421,3,484,2023-03-04 19:09:34,16
422,3,70,2023-03-01 17:30:21,10
423,3,137,2023-03-05 19:30:33,1
424,3,172,2023-03-11 13:58:41,14
425,3,97,2023-03-13 18:17:59,19
426,3,423,2023-03-08 18:04:39,12
427,3,441,2023-03-15 18:53:31,14
428,3,210,2023-03-02 12:53:19,13
429,3,124,2023-03-10 17:25:01,16
430,3,416,2023-03-09 13:43:02,14
431,3,80,2023-03-03 12:25:59,4
432,3,129,2023-03-03 18:43:45,11
433,3,102,2023-03-02 11:16:23,12
434,3,327,2023-03-07 12:10:17,12
435,3,115,2023-03-06 12:35:34,19
436,3,411,2023-03-12 13:42:02,4
437,3,469,2023-03-10 12:31:02,12
438,3,458,2023-03-05 17:30:37,3
439,3,397,2023-03-06 19:07:56,17
440,3,153,2023-03-11 11:44:06,6
441,3,422,2023-03-03 12:14:17,3
442,3,193,2023-03-12 18:32:24,16
443,3,366,2023-03-10 19:50:40,20
444,3,141,2023-03-02 18:46:30,12
445,3,253,2023-03-06 19:55:17,3
446,3,215,2023-03-05 17:05:57,6
447,3,443,2023-03-08 12:19:31,20
448,3,410,2023-03-08 19:33:47,19
449,3,379,2023-03-01 18:39:14,11
450,3,371,2023-03-01 17:40:48,8
451,3,84,2023-03-01 11:12:54,6
452,3,124,2023-03-03 11:17:16,17
453,3,346,2023-03-14 19:55:09,19
454,3,183,2023-03-13 13:35:55,8
455,3,71,2023-03-01 12:27:45,12
456,3,73,2023-03-08 18:11:51,5
457,3,425,2023-03-05 19:16:06,10
458,3,263,2023-03-07 13:28:12,2
459,3,25,2023-03-12 11:06:48,17
460,3,215,2023-03-09 11:03:20,8
461,3,263,2023-03-14 17:26:14,16
462,3,422,2023-03-08 17:10:12,9
463,3,463,2023-03-03 11:11:18,13
464,3,192,2023-03-02 19:38:45,16
465,3,149,2023-03-04 17:33:34,7
466,3,77,2023-03-15 19:56:53,20
467,3,410,2023-03-11 17:56:58,2
468,3,461,2023-03-14 12:19:02,5
469,3,495,2023-03-13 18:55:02,13
470,3,66,2023-03-01 17:29:12,19
471,3,267,2023-03-14 18:16:40,11
472,3,473,2023-03-01 17:17:39,18
473,3,357,2023-03-02 13:50:33,8
474,3,286,2023-03-12 18:59:56,7
475,3,158,2023-03-05 19:03:16,15
476,3,262,2023-03-12 13:16:33,6
477,3,216,2023-03-01 12:03:29,1
478,3,494,2023-03-04 12:23:40,3
479,3,433,2023-03-12 17:22:31,19
480,3,122,2023-03-14 17:18:44,6
481,3,125,2023-03-03 11:56:15,12
482,3,300,2023-03-06 17:49:09,18
483,3,16,2023-03-10 18:48:47,4
484,3,75,2023-03-01 17:22:59,15
485,3,244,2023-03-01 19:12:46,13
486,3,199,2023-03-13 13:57:55,16
487,3,139,2023-03-02 13:44:36,4
488,3,318,2023-03-03 19:20:06,6
489,3,280,2023-03-07 17:15:36,15
490,3,303,2023-03-05 11:27:00,17
491,3,296,2023-03-01 18:26:46,5
492,3,435,2023-03-12 17:58:13,2
493,3,149,2023-03-14 12:55:26,8
494,3,192,2023-03-09 19:15:35,1
495,3,299,2023-03-08 11:06:32,2
496,3,144,2023-03-12 13:12:26,18
497,3,422,2023-03-13 12:16:57,19
498,3,70,2023-03-09 12:17:35,15
499,3,354,2023-03-04 18:25:49,16
500,3,179,2023-03-04 18:00:08,17
501,3,361,2023-03-01 13:45:10,6
502,3,132,2023-03-03 11:57:58,15
503,3,231,2023-03-08 11:03:13,9
504,3,453,2023-03-02 17:14:41,18
505,3,420,2023-03-03 11:51:50,3
506,3,351,2023-03-02 13:44:08,2
507,3,343,2023-03-08 19:45:53,7
508,3,336,2023-03-08 18:01:01,18
509,3,337,2023-03-11 13:33:59,16
510,3,390,2023-03-08 18:03:04,17
511,3,291,2023-03-09 17:17:07,9
512,3,378,2023-03-01 11:28:31,19
513,3,344,2023-03-13 13:56:02,3
514,3,155,2023-03-07 12:57:35,15
515,3,127,2023-03-09 19:29:56,10
516,3,354,2023-03-07 17:56:07,1
517,3,141,2023-03-01 12:23:38,4
518,3,372,2023-03-07 18:16:37,1
519,3,183,2023-03-10 11:25:44,15
520,3,195,2023-03-07 12:48:18,5
521,3,196,2023-03-02 19:34:02,7
522,3,197,2023-03-04 11:57:50,15
523,3,234,2023-03-09 11:28:54,18
524,3,114,2023-03-09 19:35:34,10
525,3,131,2023-03-07 17:58:47,7
526,3,150,2023-03-10 18:32:09,18
527,3,246,2023-03-02 12:20:04,9
528,3,488,2023-03-10 11:14:37,1
529,3,434,2023-03-10 17:48:52,20
530,3,208,2023-03-13 11:41:14,4
531,3,461,2023-03-07 12:39:19,15
532,3,204,2023-03-09 13:11:45,17
533,3,155,2023-03-14 19:05:29,11
534,3,375,2023-03-01 17:44:22,20
535,3,20,2023-03-10 13:05:29,5
536,3,55,2023-03-08 13:59:04,6
537,3,490,2023-03-06 19:56:14,8
538,3,71,2023-03-11 17:02:11,4
539,3,476,2023-03-05 13:16:01,1
540,3,73,2023-03-10 12:10:32,4
541,3,424,2023-03-14 13:45:19,9
542,3,393,2023-03-01 13:42:58,9
543,3,162,2023-03-01 12:48:44,11
544,3,409,2023-03-03 18:36:39,9
545,3,491,2023-03-09 19:50:29,16
546,3,37,2023-03-08 12:16:49,15
547,3,47,2023-03-15 12:15:47,18
548,3,310,2023-03-02 17:46:48,20
549,3,142,2023-03-08 17:56:42,20
550,3,142,2023-03-11 19:09:04,1
551,3,219,2023-03-07 13:14:53,16
552,3,197,2023-03-09 18:32:57,9
553,3,161,2023-03-10 11:41:15,12
554,3,79,2023-03-04 17:03:53,9
555,3,178,2023-03-13 17:50:58,14
556,3,325,2023-03-14 17:28:56,4
557,3,155,2023-03-08 17:09:08,8
558,3,298,2023-03-04 13:17:17,19
559,3,336,2023-03-05 19:46:29,20
560,3,94,2023-03-05 17:26:14,10
561,3,452,2023-03-10 12:47:59,10
562,3,407,2023-03-12 17:38:55,13
563,3,348,2023-03-01 17:10:19,11
564,3,210,2023-03-03 13:38:02,19
565,3,86,2023-03-15 19:05:20,14
566,3,282,2023-03-03 13:43:50,9
567,3,471,2023-03-09 13:52:09,8
568,3,18,2023-03-03 18:50:27,11
569,3,261,2023-03-05 19:25:25,1
570,3,58,2023-03-12 13:16:35,6
571,3,432,2023-03-03 19:19:21,10
572,3,136,2023-03-04 19:17:27,17
573,3,171,2023-03-01 12:01:18,4
574,3,200,2023-03-12 12:24:28,17
575,3,259,2023-03-10 12:25:52,11
576,3,355,2023-03-07 17:22:42,19
577,3,53,2023-03-11 19:20:31,2
578,3,205,2023-03-03 18:48:51,13
579,3,275,2023-03-04 18:58:03,18
580,3,66,2023-03-03 19:02:08,6
581,3,62,2023-03-10 12:51:47,6
582,3,370,2023-03-11 19:27:37,13
583,3,471,2023-03-02 11:55:41,8
584,3,298,2023-03-05 13:45:31,6
585,3,175,2023-03-02 11:45:51,20
586,3,94,2023-03-06 19:43:29,18
587,3,198,2023-03-09 17:35:12,1
588,3,24,2023-03-01 11:39:55,13
589,3,13,2023-03-13 13:36:06,11
590,3,165,2023-03-02 12:21:47,10
591,3,495,2023-03-04 18:34:11,6
592,3,237,2023-03-04 17:21:16,15
593,3,146,2023-03-06 18:32:09,10
594,3,329,2023-03-15 19:52:57,3
595,3,202,2023-03-03 12:20:52,5
596,3,407,2023-03-13 12:33:18,15
597,3,35,2023-03-06 13:11:20,13
598,3,411,2023-03-13 19:50:19,2
599,3,177,2023-03-10 11:53:56,19
600,3,33,2023-03-05 17:40:15,3
1,4,301,2023-03-15 11:33:12,1
2,4,302,2023-03-14 11:32:47,12
3,4,303,2023-03-05 11:32:30,11
4,4,304,2023-03-12 18:45:28,15
5,4,305,2023-03-12 18:22:41,5
6,4,306,2023-03-05 12:51:36,6
7,4,307,2023-03-14 19:40:29,5
8,4,308,2023-03-06 12:16:27,4
9,4,309,2023-03-14 19:01:20,12
10,4,310,2023-03-01 17:42:49,8
11,4,311,2023-03-03 11:32:49,20
12,4,312,2023-03-14 17:01:06,6
13,4,313,2023-03-04 11:32:37,14
14,4,314,2023-03-15 19:21:42,11
15,4,315,2023-03-13 13:07:51,1
16,4,316,2023-03-01 13:11:20,6
17,4,317,2023-03-02 11:46:12,4
18,4,318,2023-03-15 17:35:34,15
19,4,319,2023-03-03 17:59:06,8
20,4,320,2023-03-02 11:42:13,7
21,4,321,2023-03-09 17:15:21,5
22,4,322,2023-03-15 19:39:22,19
23,4,323,2023-03-09 18:34:20,14
24,4,324,2023-03-02 12:08:32,4
25,4,325,2023-03-10 13:11:20,20
26,4,326,2023-03-05 18:57:03,12
27,4,327,2023-03-14 11:02:08,6
28,4,328,2023-03-09 18:04:40,17
29,4,329,2023-03-04 12:29:07,8
30,4,330,2023-03-05 12:12:33,7
31,4,331,2023-03-09 11:32:59,9
32,4,332,2023-03-15 17:59:04,13
33,4,333,2023-03-05 12:13:05,4
34,4,334,2023-03-12 18:45:18,13
35,4,335,2023-03-02 11:55:14,7
36,4,336,2023-03-02 12:12:18,11
37,4,337,2023-03-07 12:38:55,17
38,4,338,2023-03-04 11:22:52,18
39,4,339,2023-03-09 11:33:50,8
40,4,340,2023-03-04 12:57:29,14
41,4,341,2023-03-08 18:11:12,8
42,4,342,2023-03-11 12:35:25,7
43,4,343,2023-03-08 12:14:04,6
44,4,344,2023-03-07 13:07:48,15
45,4,345,2023-03-12 11:33:33,15
46,4,346,2023-03-04 12:18:30,17
47,4,347,2023-03-12 13:57:03,12
48,4,348,2023-03-11 17:54:35,6
49,4,349,2023-03-14 12:26:53,9
50,4,350,2023-03-15 12:30:25,19
51,4,351,2023-03-02 19:07:56,2
52,4,352,2023-03-04 11:48:55,10
53,4,353,2023-03-09 19:32:40,9
54,4,354,2023-03-05 12:59:40,11
55,4,355,2023-03-05 12:38:07,20
56,4,356,2023-03-03 19:48:56,6
57,4,357,2023-03-06 19:50:02,16
58,4,358,2023-03-14 17:27:42,10
59,4,359,2023-03-15 18:47:08,16
60,4,360,2023-03-07 17:25:18,10
61,4,361,2023-03-07 12:16:22,5
62,4,362,2023-03-08 17:38:54,20
63,4,363,2023-03-10 17:04:39,5
64,4,364,2023-03-08 17:41:56,12
65,4,365,2023-03-02 13:49:31,16
66,4,366,2023-03-03 13:27:19,15
67,4,367,2023-03-03 12:17:26,19
68,4,368,2023-03-15 17:09:53,10
69,4,369,2023-03-06 13:24:04,14
70,4,370,2023-03-12 13:23:34,13
71,4,371,2023-03-04 18:52:15,8
72,4,372,2023-03-04 19:08:15,12
73,4,373,2023-03-14 12:59:23,20
74,4,374,2023-03-10 12:12:40,2
75,4,375,2023-03-01 19:37:27,18
76,4,376,2023-03-09 19:31:00,2
77,4,377,2023-03-01 17:51:58,16
78,4,378,2023-03-11 18:53:17,4
79,4,379,2023-03-01 13:05:33,9
80,4,380,2023-03-13 13:45:58,17
81,4,381,2023-03-06 12:51:49,11
82,4,382,2023-03-01 11:29:05,9
83,4,383,2023-03-12 19:53:30,19
84,4,384,2023-03-09 17:43:12,1
85,4,385,2023-03-08 12:12:03,16
86,4,386,2023-03-08 13:50:45,1
87,4,387,2023-03-05 11:45:40,16
88,4,388,2023-03-13 17:58:12,5
89,4,389,2023-03-01 11:42:49,12
90,4,390,2023-03-04 18:36:58,15
91,4,391,2023-03-13 17:38:05,15
92,4,392,2023-03-14 17:13:21,4
93,4,393,2023-03-14 11:53:17,20
94,4,394,2023-03-09 18:57:28,2
95,4,395,2023-03-01 17:58:29,20
96,4,396,2023-03-03 13:14:57,6
97,4,397,2023-03-03 19:48:39,5
98,4,398,2023-03-03 13:50:40,1
99,4,399,2023-03-13 17:35:18,6
100,4,400,2023-03-10 18:55:49,6
101,4,339,2023-03-04 13:00:49,4
102,4,394,2023-03-08 18:30:08,16
103,4,150,2023-03-14 13:12:42,18
104,4,21,2023-03-13 17:22:07,1
105,4,352,2023-03-06 11:23:23,11
106,4,486,2023-03-07 19:19:08,20
107,4,473,2023-03-14 11:15:30,1
108,4,282,2023-03-09 11:59:49,2
109,4,347,2023-03-01 11:21:41,3
110,4,84,2023-03-04 11:31:19,17
111,4,69,2023-03-08 18:04:49,18
112,4,347,2023-03-08 11:20:43,12
113,4,163,2023-03-09 17:10:37,3
114,4,222,2023-03-11 19:48:39,13
115,4,28,2023-03-12 12:48:28,1
116,4,187,2023-03-09 19:50:06,3
117,4,270,2023-03-07 11:21:40,19
118,4,30,2023-03-08 19:36:32,5
119,4,299,2023-03-04 17:01:06,12
120,4,458,2023-03-10 13:28:15,16
121,4,386,2023-03-01 13:56:55,10
122,4,451,2023-03-06 17:56:17,16
123,4,201,2023-03-15 17:51:46,11
124,4,210,2023-03-04 17:22:25,11
125,4,58,2023-03-13 19:53:42,6
126,4,445,2023-03-03 11:39:58,1
127,4,489,2023-03-01 11:34:57,3
128,4,240,2023-03-11 12:07:48,9
129,4,373,2023-03-06 11:32:02,15
130,4,277,2023-03-02 17:40:29,19
131,4,12,2023-03-14 13:53:27,1
132,4,198,2023-03-08 19:02:16,5
133,4,444,2023-03-04 13:38:45,6
134,4,325,2023-03-09 19:35:09,16
135,4,54,2023-03-07 11:24:51,3
136,4,135,2023-03-09 11:18:35,17
137,4,179,2023-03-12 11:50:25,8
138,4,189,2023-03-06 19:27:17,11
139,4,249,2023-03-06 19:11:22,4
140,4,419,2023-03-14 11:00:20,14
141,4,171,2023-03-12 13:07:40,13
142,4,231,2023-03-06 13:26:00,8
143,4,381,2023-03-10 17:29:31,15
144,4,168,2023-03-01 18:58:37,14
145,4,305,2023-03-05 13:11:14,13
146,4,41,2023-03-11 18:39:13,11
147,4,136,2023-03-15 18:26:07,12
148,4,283,2023-03-03 11:38:10,1
149,4,136,2023-03-15 19:30:45,1
150,4,39,2023-03-10 12:31:57,4
151,4,93,2023-03-15 11:04:25,10
152,4,307,2023-03-03 11:29:00,12
153,4,82,2023-03-14 17:16:36,20
154,4,22,2023-03-04 17:19:23,14
155,4,217,2023-03-09 11:27:03,9
156,4,23,2023-03-11 12:26:36,5
157,4,117,2023-03-14 19:58:57,6
158,4,337,2023-03-10 12:50:15,7
159,4,300,2023-03-01 12:09:22,16
160,4,146,2023-03-02 19:26:32,4
161,4,42,2023-03-07 11:15:15,16
162,4,242,2023-03-12 12:27:54,5
163,4,239,2023-03-04 12:08:31,13
164,4,109,2023-03-07 19:32:33,11
165,4,118,2023-03-02 12:50:20,7
166,4,400,2023-03-15 18:55:59,6
167,4,76,2023-03-09 12:51:12,18
168,4,441,2023-03-05 11:14:24,17
169,4,467,2023-03-12 17:02:43,3
170,4,160,2023-03-03 19:19:55,5
171,4,174,2023-03-03 19:47:24,9
172,4,167,2023-03-06 17:48:27,18
173,4,137,2023-03-11 18:48:39,7
174,4,405,2023-03-08 11:04:04,1
175,4,63,2023-03-10 13:57:01,15
176,4,283,2023-03-06 18:59:49,7
177,4,456,2023-03-02 11:30:59,15
178,4,253,2023-03-08 18:32:08,11
179,4,421,2023-03-13 18:10:17,10
180,4,480,2023-03-09 18:42:19,9
181,4,369,2023-03-14 11:25:35,17
182,4,149,2023-03-01 18:22:25,13
183,4,40,2023-03-06 19:29:58,7
184,4,88,2023-03-12 19:16:29,6
185,4,366,2023-03-08 13:02:31,13
186,4,89,2023-03-08 17:48:19,8
187,4,316,2023-03-04 17:29:04,14
188,4,409,2023-03-04 18:42:51,8
189,4,338,2023-03-05 12:14:52,4
190,4,466,2023-03-05 17:11:24,14
